hot_layer,cold_layer,fit_start_ps,fit_end_ps,fit_duration_ps,DeltaT0_K,DeltaT_end_K,end_fraction_threshold_reached,mean_interface_T_K,mean_system_T_K,mean_atom_weighted_layer_T_K,T0_target_K,DT0_target_K,CHI,LJMODE,seed,T_mos_target_K,T_aln_target_K,N_mos2,N_aln,area_A2,area_nm2,G_sym_W_m2K,G_sym_MW_m2K,G_sym_OLS_SE_MW_m2K,R_sym_m2K_W,R_sym_x1e8_m2K_W,R2_energy_sym,energy_fit_RMSE_eV,G_hot_MW_m2K,R2_hot,G_cold_MW_m2K,R2_cold,side_fit_disagreement_pct,tau_exp_ps,R2_exp_DeltaT,R2_log_DeltaT,energy_drift_eV_per_ns,energy_drift_pct_KE_per_ns,energy_peak_to_peak_meV_per_atom,gap_mean_A,gap_std_A,gap_drift_A_per_100ps,rms_upperS_mean_A,rms_AlN_mean_A,E_LJ_mean_eV,E_LJ_std_eV,partition_error_max_abs_eV,natoms,file,run_name,n_raw_points,n_block_points,raw_output_dt_ps,block_ps,nominal_temperature_K,end_fraction,mean_system_T_deviation_K,DeltaT0_deviation_pct,block_sensitivity_G_span_pct,fit_start_sensitivity_G_span_pct,fit_end_sensitivity_G_span_pct,quality_flags,advisory_flags,qc_pass,figure_files
MoS2,h-AlN,1.0,118.0,117.0,46.15289871867904,12.860273370458003,True,297.4785455691964,301.2346041190886,301.2403128793385,300.0,50.0,1.0,LB,1777771,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,5541861.530927279,5.541861530927279,0.08922648704605399,1.804447827538335e-07,18.044478275383348,0.9430409519634443,1.5131294621816975,5.542142045018373,0.9430501132174459,5.541581016836184,0.9430317873923592,0.010123460845386867,85.61376974254138,0.9243057443561618,0.9349076538633274,-0.01856867197730038,0.004422539705231451,0.0003324563151170997,3.7686499830694484,0.0033855402581015773,0.0014932089251031373,2.0833813434081256,2.087545764457769,-264.5213491830155,0.4169466515407132,4.4383341446519e-11,10784.0,itc_relax_seed11.dat,itc_relax_seed11,10001,1000,0.05000000000001137,0.5,300.0,0.25,1.2346041190886012,7.6942025626419195,2.4023230058133285,0.40744728144123876,32.65336455476572,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed11\itc_relax_seed11_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,95.5,94.5,47.25464440443406,12.595578691265985,True,297.9261892092653,301.6052503970528,301.59890843507304,300.0,50.0,1.0,LB,2444447,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,7027632.304257908,7.027632304257908,0.07948359825249256,1.4229543560412503e-07,14.229543560412504,0.9765158880998892,0.9341364556328776,7.028038043095524,0.9765151234712529,7.027226565420297,0.976516650219175,0.011546956927951248,74.12413201844639,0.9695928874934034,0.9551922461073092,-0.025931025554118126,0.006168457142131871,0.00028214937901523867,3.767992636408806,0.0028867819584899148,0.0021393112703463114,2.0824148277675834,2.086559371129506,-264.59016123937323,0.37393943645061245,4.3655745685100504e-11,10784.0,itc_relax_seed12.dat,itc_relax_seed12,10001,1000,0.05000000000001137,0.5,300.0,0.25,1.6052503970528278,5.490711191131879,0.4465266768893204,0.42890529921705295,7.261495107944082,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed12\itc_relax_seed12_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,107.5,106.5,54.49708056268548,12.638026029825994,True,296.88129411844903,300.99048189187033,300.99697049303523,300.0,50.0,1.0,LB,3555559,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,5842435.7885231925,5.842435788523193,0.06567157635795151,1.711614874680159e-07,17.116148746801592,0.9739130659956983,1.0252820262191962,5.8426871826716695,0.9739143801580484,5.8421843943747165,0.9739117497852975,0.008605799278811862,91.67616266392221,0.9602668270002513,0.9454482579780853,-0.017834524871497063,0.0042511314841378375,0.0002760921274339476,3.768588753151738,0.004739906884382529,0.0021710701022293823,2.1221507050388406,2.1264810712487487,-264.60383594103627,0.4175461422122029,4.3291947804391295e-11,10784.0,itc_relax_seed13.dat,itc_relax_seed13,10001,1000,0.05000000000001137,0.5,300.0,0.25,0.9904818918703313,8.994161125370965,0.7688645554097799,1.124110764574366,7.1933218460301065,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed13\itc_relax_seed13_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,98.0,97.0,55.94309774629005,14.914539185806063,True,294.1991985291077,298.42737168937407,298.4213221159384,300.0,50.0,1.0,LB,4666663,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,7194727.031269675,7.194727031269675,0.059216885787537206,1.3899067965383628e-07,13.899067965383628,0.987094391722156,0.8236172300159266,7.195027244890909,0.9870941698253509,7.194426817648443,0.9870946123467008,0.00834537905129332,76.08951742072853,0.9772878767066048,0.968625322482864,-0.021136875164692117,0.005081569672123773,0.0003101899393221698,3.767588358752143,0.0043868156390639195,0.0021359424643162847,2.0824530635857257,2.0861925515844386,-264.74755868647986,0.5219788405962982,4.802132025361117e-11,10784.0,itc_relax_seed14.dat,itc_relax_seed14,10001,1000,0.05000000000001137,0.5,300.0,0.25,1.5726283106259302,11.8861954925801,0.021397997940369517,0.7492882187267053,9.365053428444986,PASS,NONE,True,ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed14\itc_relax_seed14_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,134.5,133.5,44.88274442678903,11.029058318571003,True,293.48932077932375,296.90994481155275,296.91715703596105,300.0,50.0,1.0,LB,5777779,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,5206847.0932180025,5.206847093218003,0.050134996062176994,1.9205480439448957e-07,19.205480439448955,0.9759323507801624,0.924465550955523,5.206971544993916,0.9759332710772527,5.20672264144209,0.9759314283854896,0.004780312295908482,97.64571687825877,0.9679646497616995,0.952818999317631,-0.007075964585794439,0.0017098446838241152,0.00022237664167195812,3.766855026143517,0.0052650607723973555,0.0033483053111351335,2.0412444533966996,2.0462234565301927,-264.7585248310408,0.49071789831684576,4.40195435658096e-11,10784.0,itc_relax_seed15.dat,itc_relax_seed15,10001,1000,0.05000000000001137,0.5,300.0,0.25,3.090055188447252,10.234511146421937,3.0191779257087843,0.5790804960842926,6.9692321184157136,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed15\itc_relax_seed15_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,73.0,72.0,47.31986946689253,11.717558811675985,True,295.76011509144547,299.5510072470824,299.5529497158088,300.0,50.0,1.0,LB,6888881,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,8947541.738628687,8.947541738628688,0.13366091186684784,1.1176254095387561e-07,11.176254095387561,0.9690760286865825,1.1034718218350463,8.947868750893527,0.9690762878974298,8.947214726363844,0.9690757678151781,0.007309544328326837,54.24392299287417,0.9485765263674718,0.9517129470422305,-0.022180928619718595,0.005312570373232999,0.00026559949958988345,3.767256220727018,0.00277354055171572,-0.0028684556159596494,2.0460569099607193,2.0504465932706557,-264.66579813998493,0.292108181369418,4.256435204297278e-11,10784.0,itc_relax_seed16.dat,itc_relax_seed16,10001,1000,0.05000000000001137,0.5,300.0,0.25,0.4489927529176043,5.360261066214946,0.7330608646758248,0.44609123611978097,21.85112551222401,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed16\itc_relax_seed16_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,127.5,126.5,48.488750864980034,11.909477165781027,True,296.0970112742729,299.5524279928431,299.55181817718494,300.0,50.0,1.0,LB,7111117,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,5709611.063125859,5.709611063125859,0.061474923926528244,1.7514327840266702e-07,17.514327840266702,0.9716157110673854,1.0323285230712027,5.709731890735603,0.971619183201695,5.709490235516115,0.9716122367002762,0.00423242873842174,99.06552326971403,0.9570293098122001,0.9496195503144068,-0.006936683183369497,0.0016614021629533231,0.00022067623371244992,3.767938365876991,0.003666033410801374,0.0016708166117854132,2.101155469115167,2.10540282056206,-264.70963019297955,0.44412342436341967,3.74711817130452e-11,10784.0,itc_relax_seed17.dat,itc_relax_seed17,10001,1000,0.05000000000001137,0.5,300.0,0.25,0.44757200715690715,3.0224982700399323,0.06375467777547872,0.8083985534577142,21.30003600498536,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed17\itc_relax_seed17_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,85.5,84.5,51.38514947809699,14.907931633805958,True,298.85541612752036,302.9600402405031,302.94503639042915,300.0,50.0,1.0,LB,8222221,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,7541355.850745145,7.541355850745145,0.07593683040939264,1.326021500366134e-07,13.26021500366134,0.98325134661402,0.8493379478993343,7.541729282868392,0.9832517641789634,7.5409824186219,0.9832509270759178,0.009903580487022725,66.93259402660696,0.9700455321633068,0.9691147092038319,-0.027574377198114453,0.006530044161889247,0.00033147022416142407,3.7690400969028612,0.003349395487376056,0.0036818306564920847,2.1007360467168303,2.104664865063524,-264.5051048163187,0.42023139537004234,4.18367562815547e-11,10784.0,itc_relax_seed18.dat,itc_relax_seed18,10001,1000,0.05000000000001137,0.5,300.0,0.25,2.9600402405030763,2.770298956193983,1.7309316431625945,0.22524092174430946,8.116590550117255,PASS,NONE,True,ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed18\itc_relax_seed18_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,81.5,80.5,48.95423246590602,12.381277614767953,True,296.4431328963827,300.36668475229123,300.36031029364585,300.0,50.0,1.0,LB,8444443,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,8680402.912017534,8.680402912017534,0.11893699133353547,1.1520202577412113e-07,11.520202577412114,0.9708377671091284,1.1865454601028542,8.680642443980558,0.9708398654467987,8.680163380054505,0.9708356675072777,0.005518913475652897,57.68466940610794,0.9543491060063427,0.9459985642874815,-0.015588260900292365,0.003723416859275597,0.00020670817832355658,3.768024816182347,0.003645476515355609,0.0034546610785592003,2.106046835649904,2.1105293647113332,-264.643275677489,0.4886951623102801,3.78349795937539e-11,10784.0,itc_relax_seed19.dat,itc_relax_seed19,10001,1000,0.05000000000001137,0.5,300.0,0.25,0.3666847522912349,2.091535068187966,0.9748653259142229,0.6206329144274091,21.47764296174212,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed19\itc_relax_seed19_FigS2_fit_sensitivity.pdf
MoS2,h-AlN,1.0,88.0,87.0,47.61103148763303,11.996505292290976,True,297.1367931318915,300.9696598544045,300.971120337287,300.0,50.0,1.0,LB,8777777,317.95252225519005,267.95252225519005,6912.0,3872.0,19451.936377515,194.51936377515003,7603299.029291614,7.603299029291614,0.08880774971296491,1.3152185599270955e-07,13.152185599270954,0.9769424752050175,0.9774081545654103,7.603771860885613,0.9769432949043617,7.602826197697614,0.9769416536698344,0.012437537762952523,64.01619498760006,0.9632795546983789,0.9589250839355097,-0.0316460805212122,0.0075438486614974164,0.0003187686479037919,3.768041136405427,0.003376112038829888,0.001509345038952461,2.082051927159975,2.086431330897216,-264.5828183970687,0.3706180008629114,4.8021320253610705e-11,10784.0,itc_relax_seed20.dat,itc_relax_seed20,10001,1000,0.05000000000001137,0.5,300.0,0.25,0.9696598544044832,4.777937024733944,2.43387575800228,0.16187067013325723,15.077109374612593,ENERGY_FIT_R2<0.98,NONE,False,ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_Fig1_thermal_relaxation.png|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_Fig1_thermal_relaxation.pdf|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_Fig2_energy_integral.png|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_Fig2_energy_integral.pdf|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_FigS1_stability.png|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_FigS1_stability.pdf|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_FigS2_fit_sensitivity.png|ITC_300K_20seeds\itc_relax_seed20\itc_relax_seed20_FigS2_fit_sensitivity.pdf
